reviewId,reviewTitle,reviewDetail,reviewee,noOfStars,reviewDate,reviewerType,images,product_id
453813123,awesome colour and quality,"I was order in 4 colors amber, sanddune, skyblue, midnight blue all colour are very awesome and feels so good and very fast delivery thank you lenskart",kunal v.,5,2023-03-19T05:37:57Z,anonymous_user,[],216521
453769398,osm product.love it,light weight give classy look,aman y.,5,2023-03-18T18:16:05Z,anonymous_user,[],216521
453748365,perfect fit,"fits perfectly to my face and very light weight, it feels like m wearing nothing",Khawar ,5,2023-03-18T14:42:43Z,anonymous_user,[],216521
453708343,Not very premium but good,looks exactly how it is shown but lens quality is not good as frame,jayant K.,4,2023-03-18T07:20:35Z,verified_reviewer,[],216521
453656716,The Best,"Good looking,comfortable, light weight, awesome stuff",Monkey L.,5,2023-03-17T19:24:47Z,verified_reviewer,[],216521
453259934,Loved it,Good and Aesthetic frame,Abhishek M.,5,2023-03-17T07:34:34Z,anonymous_user,[],216521
452734598,good product,good product,aman ,4,2023-03-15T18:54:29Z,anonymous_user,[],216521
452710162,Product quality,This product is awesome 👍,Shani t.,5,2023-03-15T17:38:28Z,anonymous_user,[],216521
452622688,wonderful,excellent colour and light weight material keep it up your innovation always,Venkatesh A.,5,2023-03-15T12:19:39Z,verified_reviewer,[],216521
451948150,attractive spects,looks cool and Also comfortable to wear,Tushar S.,5,2023-03-12T18:27:26Z,anonymous_user,[],216521
451883513,tru Hustle 🤩,It’s trendy and 😎 cool. People keep asking about my glasses 👓 Thank you Lenskart,Kiran R.,5,2023-03-12T04:44:08Z,anonymous_user,[],216521
451850496,Incredible!,"The overall outlook is way too gorgeous with a matte finish alongside the appearance of it taking the style quotient to another height, thanks for such an awesome series of glasses",Nilotpal C.,5,2023-03-11T19:21:52Z,verified_reviewer,[],216521
451438614,excellent,very good,rohit a.,5,2023-03-09T18:43:56Z,anonymous_user,[],216521
451195983,Awesome,"Its an awesome product,Just go for it",Shubham,5,2023-03-08T06:54:42Z,verified_reviewer,[],216521
451066366,Loved it.,Had ordered this with fully loaded lenses The lens fitting of lenskart is flawless and unparalleled The frame is beautiful and light,Idrees R.,5,2023-03-07T13:55:16Z,verified_reviewer,[],216521
450736476,Very good,10,Ashwin a.,5,2023-03-06T02:07:03Z,anonymous_user,[],216521
450684577,nice frame,good,Sreya M.,4,2023-03-05T14:28:51Z,anonymous_user,[],216521
450637915,Good Service and Excellent quality of lens,Nikhil had helped me make my choices of frames and guided me well. He was very proactive in showing the options and explained me in details on the eyeglasses. Even for the lenskart process of order and delivery are remakable and systematic.,Roopali K.,5,2023-03-05T01:46:50Z,anonymous_user,[],216521
449633346,Light and Aesthetic,"Feels like we are wearing nothing and it looks modern and aesthetic too, it is totally worth the money",Garvit G.,5,2023-03-02T11:28:17Z,verified_reviewer,[],216521
449362268,overrated,"overrated, just a normal frame",Srivatsa K.,3,2023-03-01T14:31:25Z,anonymous_user,[],216521
449350277,excellent quality,took after watching shark tank,Vishal,5,2023-03-01T13:35:01Z,anonymous_user,[],216521
448473648,Nice,I liked the colors and after look,Damini K.,5,2023-02-28T07:17:23Z,verified_reviewer,[],216521
448203467,Most comfortable,one of the best comfortable pairs which I have used ever,Pranay D.,4,2023-02-27T13:21:46Z,verified_reviewer,[],216521
448192392,Nice looking,osm product,bittu r.,5,2023-02-27T11:44:01Z,verified_reviewer,[],216521
448000772,excellent frame,quality was top notch totally worth for money go for it,kiran K.,5,2023-02-25T15:25:06Z,verified_reviewer,[],216521
447934146,not very much worthy,I think will get many offers after buying it but nothing I got for free,Shivam G.,3,2023-02-25T02:41:25Z,verified_reviewer,[],216521
447617003,Awesome Frame,"i bought this frame because I watched Peyush Bansal wearing this on Shark Tank, I have literally started getting female attention after wearing these frames Lol, thank you Lenskart",Shekhar S.,5,2023-02-24T14:06:36Z,verified_reviewer,[],216521
447607038,good,good,Mohammad R.,5,2023-02-24T13:28:11Z,verified_reviewer,[],216521
447511318,Single Vision Specs,Nice profile and good fit,Debojyoti P.,4,2023-02-24T08:03:16Z,anonymous_user,[],216521
446975924,spectacles,really good product and very kind support staff,Shubham S.,5,2023-02-22T11:55:45Z,anonymous_user,[],216521
446713709,Colour Amazing,Amazing Eyeglasses,Ashwani K.,5,2023-02-21T21:17:43Z,anonymous_user,[],216521
445807167,FAIR PRICE,comfortable to wear and also light weight,Pratham M.,4,2023-02-21T08:59:51Z,anonymous_user,[],216521
445791141,Awesome Product,"The look, Feel, Design, and Quality of the product are Awesome Best place to buy your spectacles Thank you so much Piyus Bansal and Team",Bashir N.,5,2023-02-21T06:49:18Z,verified_reviewer,[],216521
445681669,Nice,Good,Naveen N.,5,2023-02-20T18:15:31Z,anonymous_user,[],216521
445650960,very good,liked it very much,surya ,5,2023-02-20T15:28:34Z,verified_reviewer,[],216521
445640843,Hustler,Very good product and I love it,Serampore S.,5,2023-02-20T15:09:27Z,anonymous_user,[],216521
445459601,product is good little bit lens was out of frame,with 3000 rs powered specs they just provide the lens and frame no lens cleaner or extra piece of cleaning clothes,anju,3,2023-02-20T12:18:14Z,anonymous_user,[],216521
445338721,quality,love that,Yuvraj D.,5,2023-02-20T07:08:08Z,anonymous_user,[],216521
445281563,Too good,better quality,DHRUV G.,5,2023-02-19T17:22:47Z,anonymous_user,[],216521
445258395,Good Product,"Beautiful finish, loved this product, Thanks Lenskart",Abhay ,5,2023-02-19T13:13:36Z,verified_reviewer,[],216521
445243087,Best product of yours...its suits me well,Design and quality of the product is best also look and feel of the product is very appreciable,Dhruv G.,5,2023-02-19T09:59:48Z,verified_reviewer,[],216521
445238610,nice product,nice product,himanshu ,5,2023-02-19T08:42:28Z,anonymous_user,[],216521
