,id,color,size,width,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,is_ditto,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,qty,subCollection,subCollectionId,isCygnusEnabled,isCashbackApplicable,searchProductName,market_price,lenskart_price,currency_code,frame_size_id,frame_size_name,frame_shape_id,frame_shape_name,brandname_id,brandname_name,frametype_id,frametype_name,occasion,suited_for,inclusiveText,clUsage,tryOnImageUrl,offer_image,isCombo,comboImageUrl,comboDescription
332,148700,,,,Aqualens Nxt,Aqualens Nxt,Aqualens 24Hrs NXT Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 299}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,False,contact_lens,346,141581,4.7,23.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens Nxt', 'id': 26137, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49799,,,False,False,Aqualens NXT Plano Monthly 1LP,299,299,INR,0,,0,,26137,Aqualens Nxt,0,,,,,Continuous Usage: 24 Hrs,,,,,
333,38723,,,,Bausch & Lomb Soflens 59,Bausch & Lomb Soflens 59,Bausch & Lomb Soflens 59 Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 1499}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1099}]",False,,False,contact_lens,28023,881781,4.5,1099.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Bausch & Lomb Soflens 59', 'id': 26148, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49754,,,False,False,Soflens 59 6 Lens per Box Bausch Lomb,1499,1099,INR,0,,0,,26148,Bausch & Lomb Soflens 59,0,,,,,Continuous Usage: 10 Hrs,,,,,
335,148701,,,,Aqualens Nxt,Aqualens Nxt,Aqualens 24Hrs NXT Toric Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 370}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 366}]",False,,False,contact_lens,0,87530,4.5,11.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens Nxt', 'id': 26137, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49837,,,False,False,Aqualens 24H Toric Monthly 1LP,370,366,INR,0,,0,,26137,Aqualens Nxt,0,,,,,Continuous Usage: 24 Hrs,,,,,
336,149930,,,,Aquacolor Candypack,Aquacolor Candypack,Aquacolor Candypack Submarine Blue Zero Power Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 200}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 169}]",False,,False,contact_lens,221,86653,4.4,16.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aquacolor Candypack', 'id': 26138, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",AQUACOLOR,40442,,,False,False,Aquacolor Submarine Blue Candypack Zero Power Dailies 2LP,200,169,INR,0,,0,,26138,Aquacolor Candypack,0,,,,,Continuous Usage: 8 Hrs,,,,,
337,134538,,,,Aqualens,Aqualens,Aqualens Monthly Disposable 10Hrs,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 650}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 329}]",False,,False,contact_lens,12103,288982,4.55,356.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49784,,,False,False,Aqualens 10H Monthly 3LP,650,329,INR,0,,0,,19310,Aqualens,0,,,,,Continuous Usage: 10 Hrs,,,,,
338,213031,,,,Aqualens,Aqualens,Aqualens Daily Disposable 24Hrs,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 375}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 249}]",False,,False,contact_lens,3347,493400,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49961,,,False,False,Aqualens 10H Dailies 10 LP,375,249,INR,0,,0,,19310,Aqualens,0,,,,,Continuous Usage: 24 Hrs,,,,,
340,217825,,,,Aquacolor,Aquacolor,Aquacolor Candypack Mystery Brown Daily,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 200}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,False,contact_lens,0,6763,0.0,,"[{'name': '', 'id': 0, 'property': 'frame_size_id'}, {'name': '', 'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'name': '', 'id': 0, 'property': 'frametype_id'}]",,0,,,False,False,Aqua Color Candy pack-2 Lens,200,299,INR,0,,0,,22666,Aquacolor,0,,,,,Daily disposable,,,,,
341,216553,,,,Aquacolor,Aquacolor,Aquacolor Premium Mystery Hazel Monthly,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 650}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 299}]",False,,False,contact_lens,42,38779,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aquacolor', 'id': 22666, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",AQUACOLOR,0,,,False,False,Aqua Color Mystery Hazel Monthly Disposable Premium - 1 Lens Pack,650,299,INR,0,,0,,22666,Aquacolor,0,,,,,Continuous Usage: 8 Hrs,,,,,
343,38749,,,,Bausch & Lomb PureVision,Bausch & Lomb PureVision,Bausch & Lomb Purevision2 HD Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2450}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 1649}]",False,,False,contact_lens,14548,454118,4.45,559.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Bausch & Lomb PureVision', 'id': 26145, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49880,,,False,False,Bausch Lomb PureVision2 HD contact lenses 6 Lens per Box,2450,1649,INR,0,,0,,26145,Bausch & Lomb PureVision,0,,,,,Continuous Usage: 24 Hrs,,,,,
347,112775,,,,Bausch & Lomb Soflens,Bausch & Lomb Soflens,Bausch & Lomb Soflens Toric Monthly Disposable,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 2200}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 349}]",False,,False,contact_lens,7388,206790,4.15,233.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Bausch & Lomb Soflens', 'id': 26146, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,49910,,,False,False,Soflens Toric 1 Lenses box Bausch Lomb,2200,349,INR,0,,0,,26146,Bausch & Lomb Soflens,0,,,,,Continuous Usage: 10 Hrs,,,,,
