,id,color,size,width,brand_name,brand_name_en,model_name,prices,is_tbyb,tags,is_ditto,classification,wishlistCount,purchaseCount,avgRating,totalNoOfRatings,hashtagList,offerName,qty,subCollection,subCollectionId,isCygnusEnabled,isCashbackApplicable,searchProductName,market_price,lenskart_price,currency_code,frame_size_id,frame_size_name,frame_shape_id,frame_shape_name,brandname_id,brandname_name,frametype_id,frametype_name,occasion,suited_for,inclusiveText,clUsage,tryOnImageUrl,offer_image,isCombo,comboImageUrl,comboDescription
4266,145626,,,,Aqualens,Aqualens,Aqualens Pink Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,142,373,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,97,,,False,False,,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4267,145621,,,,Aqualens,Aqualens,Aqualens Blue Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,193,470,5.0,3.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,136,,,False,False,Aqualens Blue K1901 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4268,145617,,,,Aqualens,Aqualens,Mini Reflector Dark Pink White Contact Lens KIT,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,242,2608,3.3,3.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,110,,,False,False,Aqualens Black K1902 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4269,145616,,,,Aqualens,Aqualens,Mini Reflector Golden White Contact Lens KIT,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,270,2682,5.0,2.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,38,,,False,False,Aqualens Pink K1902 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4270,145613,,,,Aqualens,Aqualens,Aqualens Golden Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,152,1249,5.0,2.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,699,,,False,False,Aqualens Golden K1712 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4288,123865,,,,ICE CUBE,ICE CUBE,IC 01,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 499}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 499}]",False,,False,accessories_revenue,36,23,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'ICE CUBE', 'id': 20508, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,136,,,False,False,,499,499,INR,0,,0,,20508,ICE CUBE,0,,,,,,,,True,,
4289,112480,,,,Lenskart,Lenskart,Lenskart Butterfly Orange Eyeglass Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 599}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 499}]",False,Cases,False,accessories_revenue,80,397,4.5,4.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,375,Abstract,27551.0,False,False,Lenskart Butterfly Orange Eyeglass Case CONTENTS: One Case One Selvet,599,499,INR,0,,0,,10684,Lenskart,0,,,,,,,,,,
4290,112476,,,,Lenskart,Lenskart,Lenskart Butterfly Orange Sunglass Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 599}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 499}]",False,Cases,False,accessories_revenue,82,312,4.25,4.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,257,Abstract,27551.0,False,False,Lenskart Butterfly Orange Sunglass Case CONTENTS: One Case One Selvet,599,499,INR,0,,0,,10684,Lenskart,0,,,,,,,,,,
4291,110401,,,,Lenskart,Lenskart,Eyeglass Stand  Wooden,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 250}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 250}]",False,,False,accessories_revenue,243,1046,5.0,1.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,285,Chains,27411.0,False,False,Eyeglass Stand (Wooden),250,250,INR,0,,0,,10684,Lenskart,0,,,,,,,,,,
4292,104225,,,,Lenskart,Lenskart,Eyeglass Stand  Ivory,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,161,2393,4.5,2.0,"[{'name': '', 'id': 0, 'property': 'frame_size_id'}, {'name': '', 'id': 0, 'property': 'frame_shape_id'}, {'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'name': '', 'id': 0, 'property': 'frametype_id'}]",,908,Chains,27411.0,False,False,Eyeglass Stand (Ivory),199,199,INR,0,,0,,10684,Lenskart,0,,,,,,,,,,
4293,102835,,,,Lenskart,Lenskart,Eyeglass Stand  Black,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 199}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,361,4453,4.25,4.0,"[{'name': '', 'id': 0, 'property': 'frame_size_id'}, {'name': '', 'id': 0, 'property': 'frame_shape_id'}, {'name': 'Lenskart', 'id': 10684, 'property': 'brandname_id'}, {'name': '', 'id': 0, 'property': 'frametype_id'}]",,420,Chains,27411.0,False,False,Eyeglass Stand (Black),199,199,INR,0,,0,,10684,Lenskart,0,,,,,,,,,,
4611,145635,,,,Aqualens,Aqualens,Aqualens Good Day Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,99,220,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,62,,,False,False,Aqualens Good Day Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4612,145633,,,,Aqualens,Aqualens,Little Koko White Pink  Contact Lens KIT,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,71,592,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,61,,,False,False,Aqualens Love Day 1 K1705 Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4613,145632,,,,Aqualens,Aqualens,Aqualens Happy Day Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,193,410,4.0,2.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,64,,,False,False,,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4614,145631,,,,Aqualens,Aqualens,Aqualens Happy Day Contact Lens Designer Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,126,401,4.3,3.0,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,62,,,False,False,Aqualens Happy Day Contact Lens Designer Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
4615,145630,,,,Aqualens,Aqualens,Aqualens Happy Day Contact Lens Case,"[{'name': 'Market Price', 'currency_code': 'INR', 'price': 249}, {'name': 'Lenskart Price', 'currency_code': 'INR', 'price': 199}]",False,,False,accessories_revenue,90,642,0.0,,"[{'id': 0, 'property': 'frame_size_id'}, {'id': 0, 'property': 'frame_shape_id'}, {'name': 'Aqualens', 'id': 19310, 'property': 'brandname_id'}, {'id': 0, 'property': 'frametype_id'}]",,63,,,False,False,Aqualens Happy Day Contact Lens Case,249,199,INR,0,,0,,19310,Aqualens,0,,,,,Accessories,,,,,
